,0,1,2,3
0,@WSWMUC,2023-02-16 15:40:01+00:00,https://twitter.com/WSWMUC/status/1626245021056860160,"Your #Strategy Needs a Story

Storytelling is crucial in business strategy. It binds logical ingredients into an engaging narrative that motivates action. Collaborative strategy building results in a better-understood and more cogent plan.

@martinkreeves 
https://t.co/9mSIcBDsbn https://t.co/kHUcSpyvBS"
1,@WSWMUC,2023-02-16 14:11:19+00:00,https://twitter.com/WSWMUC/status/1626222695657373696,@siemenssoftware @TUeInMotion fyi @_mobility_
2,@WSWMUC,2023-02-16 14:09:40+00:00,https://twitter.com/WSWMUC/status/1626222281675644933,"@PeterKoerte @SiemensHealth Congratulations, Peter!
Wishing you a great start in your new role!
All the best"
3,@WSWMUC,2023-02-16 13:10:03+00:00,https://twitter.com/WSWMUC/status/1626207277844922374,"The #Metaverse will fuel massive #Innovation (and Facebook isn’t the metaverse)

💡 The metaverse is a decentralized system that has a lot in common with peer-to-peer services like Napster, Skype, and BitTorrent. Oh, and Facebook and Meta do not…

#cx #ux
https://t.co/9PVJ8Udox3 https://t.co/Lkjy02jKxT"
4,@WSWMUC,2023-02-16 10:43:00+00:00,https://twitter.com/WSWMUC/status/1626170274679861248,"Why Visionary Leadership Fails

💡 Visionary leadership is widely seen as key to strategic change. But research finds that the positive impact of visionary #leadership breaks down when middle managers aren’t aligned with top management’s strategic vision.

https://t.co/hpL9b5D9QV https://t.co/sTCEbCSq9y"
5,@WSWMUC,2023-02-16 09:18:01+00:00,https://twitter.com/WSWMUC/status/1626148885394497536,"#OpenAI-CEO bezeichnet #ChatGPT als schreckliches Produkt

💡 Greg Brockman, Mitbegründer von OpenAI, sagte in einem Interview: die Entscheidung, den #Chatbot zu veröffentlichen, sei ein letzter Ausweg nach einer Reihe interner Probleme gewesen 🙄 

https://t.co/OsN1OYrpC3 https://t.co/4alwjAbev1"
6,@WSWMUC,2023-02-16 08:17:00+00:00,https://twitter.com/WSWMUC/status/1626133532606140416,"Google-Chef Sundar Pichai muss umsteuern – oder gehen

🔥 Der Suchmaschinenriese verhaspelt sich im Wettkampf mit Microsoft, die Entlassungswelle endet im Chaos. Möglicherweise ist das eine Fehleinschätzung zu viel...

#ai #bard #generativeai #chatbots 
https://t.co/r3QTflsNx6 https://t.co/APsli04nCv"
7,@WSWMUC,2023-02-15 21:35:01+00:00,https://twitter.com/WSWMUC/status/1625971970415230997,"Great CEOs are Chief Enablement Officers

☑️ Reducing uncertainty
☑️ Encouraging collaboration and removing organisational barriers
☑️ Creating productive autonomy for employees
☑️ Supporting but challenging

#futureofwork #leadership #ex  
https://t.co/2phxxvXjc6 https://t.co/8ublqp3RsC"
8,@WSWMUC,2023-02-15 20:57:03+00:00,https://twitter.com/WSWMUC/status/1625962417665482752,"The end of shopping’s boundaries
#Omnichannel #Personalization

🛒 Personalization across physical and digital channels is the next big #marketing opportunity. The secret is figuring out how they best work together

#customerexperience #cx #sales
@mckinsey
https://t.co/16GUGgvTwu https://t.co/AuqvSjkbD5"
9,@WSWMUC,2023-02-15 20:57:01+00:00,https://twitter.com/WSWMUC/status/1625962408136114198,"How can organisations take advantage of the API economy?

The API economy is growing rapidly. How can organisations take advantage of it — both internally and externally — to break down silos and accelerate #innovation?

#digitaltransformation 
https://t.co/WuyxOngKxa https://t.co/FJjrXog2Le"
