Id,Date,Text
1587894226695884800,2022-11-02 19:47:39+00:00,https://t.co/kGncG7Hs3M
1587877870860484610,2022-11-02 18:42:40+00:00,Twitter is simply the most interesting place on the Internet. That’s why you’re reading this tweet right now.
1587873929443565572,2022-11-02 18:27:00+00:00,Being attacked by both right &amp; left simultaneously is a good sign
1587853401014034435,2022-11-02 17:05:26+00:00,you get what you pay for
1587631360025542656,2022-11-02 02:23:07+00:00,Twitter speaks to the inner masochist in all of us
1587627120355934208,2022-11-02 02:06:16+00:00,"To all complainers, please continue complaining, but it will cost $8"
1587624757364760576,2022-11-02 01:56:53+00:00,RT @yoyoel: We’re staying vigilant against attempts to manipulate conversations about the 2022 US midterms. Read on for independent analysi…
1587553306901184512,2022-11-01 21:12:58+00:00,"RT @Stuck4ger: Wow that was amazing, @SpaceX #FalconHeavy https://t.co/Y0ozNxUtun"
1587523701452464131,2022-11-01 19:15:19+00:00,https://t.co/icg6e35LOe
1587498907336118274,2022-11-01 17:36:48+00:00,"Twitter’s current lords &amp; peasants system for who has or doesn’t have a blue checkmark is bullshit. 

Power to the people! Blue for $8/month."
1587495390869422084,2022-11-01 17:22:50+00:00,"RT @SpaceX: Falcon Heavy launches USSF-44 to orbit, and its two side boosters return to Earth – SpaceX's 50th mission of 2022 https://t.co/…"
1587442891894538240,2022-11-01 13:54:13+00:00,Sonic BOOMS!! https://t.co/6n5OxFc0Dy
1587433105811722240,2022-11-01 13:15:20+00:00,Falcon Heavy launch in ~30 mins https://t.co/Bluay8q80F
1587297730631696384,2022-11-01 04:17:24+00:00,😉 https://t.co/eaIYaDRBnu
1587297137099931649,2022-11-01 04:15:02+00:00,Halloween with my Mom https://t.co/xOAgNeeiNN
1587286170450464770,2022-11-01 03:31:28+00:00,"RT @Tesla: Happy Halloween 🎃 

🎥 transformerskids on Instagram https://t.co/dm8NlTTzg4"
1587204327873060865,2022-10-31 22:06:15+00:00,RT @SpaceX: Falcon Heavy rolling up the ramp ahead of tomorrow’s targeted launch of the USSF-44 mission; weather is 90% favorable for lifto…
1587129795732770824,2022-10-31 17:10:05+00:00,"If I had a dollar for every time someone asked me if Trump is coming back on this platform, Twitter would be minting money!"
1586918804780630016,2022-10-31 03:11:41+00:00,Bring back Vine?
1586885887341645824,2022-10-31 01:00:53+00:00,"Wachtell &amp; Twitter board deliberately hid this evidence from the court. Stay tuned, more to come … https://t.co/CifaNvtRtt"
1586871691686223872,2022-10-31 00:04:28+00:00,This is fake – I did *not* tweet out a link to The New York Times! https://t.co/d6V6m5ATW2
1586703490650284032,2022-10-30 12:56:06+00:00,RT @Tesla: 20k Model Y built at Giga Texas to date! https://t.co/8Rl5ZqgqQq
1586680643831836677,2022-10-30 11:25:19+00:00,"Just received this email from Twitter. This is an actual, real email that was autogenerated 🤣🤣 https://t.co/7DQp4sNINX"
1586411481574166528,2022-10-29 17:35:45+00:00,"Finally, the truth that carbs are amazing can be said on this platform! 
#FreeSpeech"
1586410852646674432,2022-10-29 17:33:16+00:00,Fresh baked bread &amp; pastries are some of the great joys of life
1586149451348910081,2022-10-29 00:14:33+00:00,"To be super clear, we have not yet made any changes to Twitter’s content moderation policies https://t.co/k4guTsXOIu"
1586108809772089345,2022-10-28 21:33:03+00:00,Ligma Johnson had it coming 🍆 💦 https://t.co/CgjrOV5eM2
1586104694421659648,2022-10-28 21:16:42+00:00,Comedy is now legal on Twitter
1586101267981426689,2022-10-28 21:03:05+00:00,"RT @Tesla: Solar + Powerwall ensures you never lose power, even if the grid goes down

🎥 @jeremyjudkins_ https://t.co/rZXpyTtnmb"
1586059953311137792,2022-10-28 18:18:55+00:00,"Twitter will be forming a content moderation council with widely diverse viewpoints. 

No major content decisions or account reinstatements will happen before that council convenes."
1585966869122457600,2022-10-28 12:09:02+00:00,🎶 let the good times roll 🎶
1585841080431321088,2022-10-28 03:49:11+00:00,the bird is freed
1585811291851018241,2022-10-28 01:50:49+00:00,Falcon rockets to orbit as seen from LA https://t.co/r8L2SbLC3p
1585804896841846785,2022-10-28 01:25:24+00:00,RT @SpaceX: Falcon 9’s first stage has landed on the Of Course I Still Love You droneship https://t.co/bIFlERy14S
1585804876851789824,2022-10-28 01:25:20+00:00,RT @SpaceX: Liftoff! https://t.co/B0Il6HsYBS
1585804859776782336,2022-10-28 01:25:16+00:00,RT @SpaceX: Watch Falcon 9 launch 53 Starlink satellites → https://t.co/8tB1syjlld https://t.co/94NWd45BqP
1585669811442286597,2022-10-27 16:28:38+00:00,"RT @WalterIsaacson: At Twitter headquarters’ coffee bar, ⁦@elonmusk⁩ https://t.co/vy5Cw7zttf"
1585619322239561728,2022-10-27 13:08:00+00:00,Dear Twitter Advertisers https://t.co/GMwHmInPAS
1585341984679469056,2022-10-26 18:45:58+00:00,Entering Twitter HQ – let that sink in! https://t.co/D68z4K2wq7
1585292083610279936,2022-10-26 15:27:40+00:00,A beautiful thing about Twitter is how it empowers citizen journalism – people are able to disseminate news without an establishment bias
1585282193999265793,2022-10-26 14:48:22+00:00,"“The New York Times has emerged as a new, chaotic actor in global politics. The paper’s interventions in some of the world’s most combustible conflicts have sometimes been a boon, but their messaging has also caused problems.”"
1585050236120027137,2022-10-25 23:26:39+00:00,Works on any moving land object https://t.co/Xu4qKJW4D9
1584764977457397760,2022-10-25 04:33:08+00:00,What lesson took you the longest to unlearn?
1584717774261489665,2022-10-25 01:25:34+00:00,διαλεκτική
1584608031777902593,2022-10-24 18:09:30+00:00,RT @SpaceX: Starlink is now available in Jamaica → https://t.co/slZbTmHdml
1584319362294775808,2022-10-23 23:02:25+00:00,RT @SpaceX: Falcon Heavy in the hangar at Launch Complex 39A https://t.co/Ul1Ti8e8qH
1584174386998697985,2022-10-23 13:26:21+00:00,Think about who might have decided “The Current Thing” before accepting it
1584173256415723521,2022-10-23 13:21:51+00:00,"Who decides “The Current Thing?”
Real question. I don’t know."
1584157532209090560,2022-10-23 12:19:22+00:00,Neuralink show &amp; tell now on Nov 30
1583978878305173505,2022-10-23 00:29:28+00:00,"i know
|nothing|
is forever"
1583927287690317824,2022-10-22 21:04:27+00:00,RT @historyinmemes: How the borders have changed over time https://t.co/Rs8RmTpRw1
1583587687910453250,2022-10-21 22:35:01+00:00,RT @SpaceX: Launch and catch tower stacking Starship at Starbase https://t.co/KOpX8tZMHh
1583575374730244097,2022-10-21 21:46:05+00:00,RT @Tesla: Vote for new Supercharger locations → https://t.co/bjNaL3DErN
1583575166655016960,2022-10-21 21:45:15+00:00,"RT @Tesla: Our most advanced paint system yet, allowing up to 13 layers for depth, dimension &amp; a hand-painted look https://t.co/UXoZwC281m"
1583345981906571264,2022-10-21 06:34:33+00:00,"Only Giga Berlin can make these colors, as paint shop was specially built to apply many fine layers of paint, giving it complexity not otherwise possible https://t.co/Htis0LfRzV"
1583337670075289600,2022-10-21 06:01:32+00:00,RT @Tesla: https://t.co/CqbkkORG70
1583299870370467840,2022-10-21 03:31:20+00:00,https://t.co/WqGm6InNTp
1583133885696987136,2022-10-20 16:31:46+00:00,Congrats to @SpaceX team on 48th launch this year! Falcon 9 now holds record for most launches of a single vehicle type in a year.
1583127243844222979,2022-10-20 16:05:22+00:00,RT @SpaceX: Deployment of 54 Starlink satellites confirmed
1582902627745943552,2022-10-20 01:12:50+00:00,"RT @Tesla: 10 years of Supercharging.

46 countries.
35k+ stalls.
20 billion miles charged.

🚘⚡️ https://t.co/m3H2Hry719"
1582825479807340545,2022-10-19 20:06:16+00:00,RT @Tesla: Q3 Earnings Call → https://t.co/shRnZSNR4C
1582825452556537857,2022-10-19 20:06:10+00:00,RT @Tesla: Tesla Semi deliveries are scheduled to begin in December 2022 https://t.co/vCgifQ0HED
1582805523484680192,2022-10-19 18:46:58+00:00,"I will not let you down, no matter what it takes"
1582778449583693836,2022-10-19 16:59:23+00:00,Vox Populi Vox Dei
1582576552797081607,2022-10-19 03:37:07+00:00,Internet in airplanes will feel same as if you were accessing Internet at home! https://t.co/Mfl2ixYnJH
1582547658039623680,2022-10-19 01:42:18+00:00,"28,700 bottles of exquisite Burnt Hair perfume already sold! 

Only 1,300 left of this unique, limited edition, collector’s item. https://t.co/Gh2Zg7B5qX"
1582519649081573377,2022-10-18 23:51:00+00:00,RT @SpaceX: SpaceX’s Rideshare program’s redesigned payload configuration offers more opportunities for smallsat providers to catch a ride…
1582379931983499264,2022-10-18 14:35:49+00:00,"Drone War I
https://t.co/erVME0CbbN"
1581986552246603776,2022-10-17 12:32:40+00:00,Exceptionally well-said https://t.co/UT8fXG0MeF
1581901615552155648,2022-10-17 06:55:10+00:00,Are there others that want to donate Starlinks to places in need? https://t.co/M0ASMenMRD
1581764872702132224,2022-10-16 21:51:48+00:00,Deus X Machina
1581652738768654338,2022-10-16 14:26:13+00:00,So true https://t.co/PwmxUVU2Fc
1581514716890865664,2022-10-16 05:17:46+00:00,Fancy a game of meme tennis? https://t.co/d9tqIlg7nB
1581508126595244032,2022-10-16 04:51:35+00:00,Did you hear about the dyslexic KBG agent – it’s pot secret!
1581490395149926404,2022-10-16 03:41:07+00:00,"Pitching my idea once again for a crossover of Das Boot &amp; Boss Baby.

“Das Baby” – Hijinks on the high seas! https://t.co/FieRmSthp2"
1581345747777179651,2022-10-15 18:06:20+00:00,"The hell with it … even though Starlink is still losing money &amp; other companies are getting billions of taxpayer $, we’ll just keep funding Ukraine govt for free"
1581165911196635136,2022-10-15 06:11:44+00:00,RT @SpaceX: Deployment of Eutelsat HOTBIRD 13F confirmed https://t.co/R2t3PuOl8e
1581165896017797120,2022-10-15 06:11:40+00:00,RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/R4X0ClHlXk
1581165882105270272,2022-10-15 06:11:37+00:00,RT @SpaceX: Liftoff! https://t.co/2aK8VZGm3l
1581026283303362560,2022-10-14 20:56:54+00:00,Yay!! https://t.co/lviRHDJZRB
1581026134103556096,2022-10-14 20:56:19+00:00,RT @SpaceX: Main parachutes have deployed https://t.co/VctlKDAraT
1580957505408372736,2022-10-14 16:23:36+00:00,RT @SpaceX: Dragon separation confirmed! https://t.co/ruXyCerM07
1580390454130266112,2022-10-13 02:50:21+00:00,"20,000!!"
1580350143445942272,2022-10-13 00:10:10+00:00,https://t.co/WLVh5zBiO5
1580342478875791360,2022-10-12 23:39:42+00:00,RT @SpaceX: Dennis and Akiko Tito are the first two crewmembers on Starship’s second commercial spaceflight around the Moon → https://t.co/…
1580312743563104256,2022-10-12 21:41:33+00:00,"We might need a different name, as this is basically just Starlink with roaming capability, so you can take your terminal anywhere. https://t.co/gnH0YPPVOS"
1580304724082843648,2022-10-12 21:09:41+00:00,"Please buy my perfume, so I can buy Twitter"
1580065450637262850,2022-10-12 05:18:54+00:00,RT @SpaceX: Starship 24 and Booster 7 fully stacked on the orbital launch pad at Starbase https://t.co/1VKn6juQor
1580056291082280960,2022-10-12 04:42:30+00:00,"10,000 bottles of Burnt Hair sold!"
1580024893131100160,2022-10-12 02:37:44+00:00,RT @SpaceX: View from the droneship of Falcon 9’s launch and landing https://t.co/5yYvT9bNcL
1579994860802932736,2022-10-12 00:38:24+00:00,Over 5000 bottles of Burnt Hair sold!
1579974961267060738,2022-10-11 23:19:19+00:00,https://t.co/WDtHXqgUPx
1579974298156306432,2022-10-11 23:16:41+00:00,"With a name like mine, getting into the fragrance business was inevitable – why did I even fight it for so long!?"
1579971705447256064,2022-10-11 23:06:23+00:00,"The finest fragrance on Earth!
https://t.co/ohjWxNX5ZC https://t.co/0J1lmREOBS"
1579938196095655936,2022-10-11 20:53:14+00:00,Maybe one day we can finally achieve https://t.co/jKBu2wJIDA
1579934616429158400,2022-10-11 20:39:00+00:00,https://t.co/Q31B9x4RCH
1624660886572126209,2023-02-12 06:45:14+00:00,"Long day at Twitter HQ with eng team

Two significant problems mostly addressed:

1. Fanout service for Following feed was getting overloaded when I tweeted, resulting in up to 95% of my tweets not getting delivered at all. Following is now pulling from search (aka Earlybird).… https://t.co/oMW54chhRz"
1624654678511452160,2023-02-12 06:20:34+00:00,RT @SpaceX: Falcon 9 launches 55 Starlink satellites to orbit https://t.co/kASyhCqrko
1624652863485149185,2023-02-12 06:13:21+00:00,"RT @BuckSexton: @elonmusk So many high IQ people recognize the press as their emotional and cultural enforcers, so they become deeply attac…"
1624637902574743552,2023-02-12 05:13:54+00:00,RT @SpaceX: Watch Falcon 9 launch 55 Starlink satellites to orbit → https://t.co/bJFjLCiTbK https://t.co/ylTHl0fe03
1624637878235197444,2023-02-12 05:13:49+00:00,RT @SpaceX: Liftoff! https://t.co/xDVx2vFFqD
1624626672464195584,2023-02-12 04:29:17+00:00,Starship Super Heavy https://t.co/DgufvqgWCC
1624438288898744328,2023-02-11 16:00:43+00:00,Some of the smartest people I know actively believe the press … amazing
1624416353712238592,2023-02-11 14:33:33+00:00,"RT @Teslaconomics: If this doesn’t motivate you, I don’t know what does. 

33 boosters have been successfully tested and now it’s time to l…"
1624412830446534656,2023-02-11 14:19:33+00:00,This test is at ~50% throttle. Launch attempt next month will be at ~90%. https://t.co/oMrnBIiBjY
1624151226899402753,2023-02-10 21:00:02+00:00,"RT @SpaceX: Super Heavy Booster 7 completed a full duration static fire test of 31 Raptor engines, producing 7.9 million lbf of thrust (~3,…"
1624150045611401221,2023-02-10 20:55:20+00:00,https://t.co/Q1VvqV5G0i https://t.co/YjGzTgmoJv
1624093894031056898,2023-02-10 17:12:13+00:00,And making a day in the life videos https://t.co/Rfx2qJTKvp
1623863722262532097,2023-02-10 01:57:35+00:00,.
1623822130197708802,2023-02-09 23:12:19+00:00,"One day, Starship will take us to Mars https://t.co/oMrnBIiBjY"
1623793909959901184,2023-02-09 21:20:11+00:00,"Team turned off 1 engine just before start &amp; 1 stopped itself, so 31 engines fired overall.

But still enough engines to reach orbit! https://t.co/QYx3oVM4Gw"
1623792730924290049,2023-02-09 21:15:30+00:00,RT @SpaceX: 33 Raptor engine static fire attempt soon https://t.co/wrsWIDt4Vt
1623791251236749312,2023-02-09 21:09:37+00:00,RT @SpaceX: First static fire attempt of 33 Raptor engines on Booster 7 https://t.co/3haor6owfa
1623788874899292161,2023-02-09 21:00:10+00:00,Attempting Starship 33 engine static fire https://t.co/FJ3tLsnlck
1623774484795920384,2023-02-09 20:03:00+00:00,"RT @BillyM2k: dude bookmarks are an awesome twitter feature, especially when preparing for a twitter spaces where you want to talk about pa…"
1623748700270116864,2023-02-09 18:20:32+00:00,RT @SpaceX: Starlink is now available in Iceland → https://t.co/slZbTmZmAt https://t.co/f7mKS8USnt
1623590508433125376,2023-02-09 07:51:56+00:00,Recommendation algorithm should be fixed tomorrow
1623589561103421440,2023-02-09 07:48:10+00:00,The Woke Stasi felt the heat today 🔥
1623470635078012928,2023-02-08 23:55:36+00:00,Twitter has been informed by the Turkish government that access will be reenabled shortly
1623382273780490240,2023-02-08 18:04:29+00:00,"RT @SawyerMerritt: NEWS: The @Tesla Model Y was the best selling vehicle overall in California in 2022, surpassing the Toyota Camry. Tesla…"
1623182547373985793,2023-02-08 04:50:51+00:00,🎯 https://t.co/jL5fjQxTcz
1623152067547394050,2023-02-08 02:49:44+00:00,"Master Plan 3, the path to a fully sustainable energy future for Earth will be presented on March 1. 

The future is bright! https://t.co/11ug0LRlbD"
1623125413613674496,2023-02-08 01:03:49+00:00,"RT @SpaceX: A SpaceX Starlink está agora disponível em todo o Brasil, permitindo que os clientes solicitem o serviço em todo o país → https…"
1623125279773446145,2023-02-08 01:03:17+00:00,.
1623014136258117633,2023-02-07 17:41:38+00:00,"Going forward, Twitter will be broadly accepting of different values, rather than trying to impose its own specific values on the world"
1622828957878943745,2023-02-07 05:25:48+00:00,I feel this one https://t.co/MIzDvpIoWj
1622825979021492229,2023-02-07 05:13:58+00:00,https://t.co/tiPbKP8B77
1622814050240569344,2023-02-07 04:26:34+00:00,Actual base level of Maslow’s hierarchy is lack of wifi
1622781702140755969,2023-02-07 02:18:02+00:00,RT @SpaceX: Deployment of @Hispasat’s Amazonas Nexus confirmed https://t.co/jx7uE82UmL
1622773181013696512,2023-02-07 01:44:10+00:00,rtfm https://t.co/7VIZPwxawd
1622771328947458051,2023-02-07 01:36:49+00:00,RT @SpaceX: Liftoff! https://t.co/XMKaD3cv1j
1622758195268669442,2023-02-07 00:44:37+00:00,It’s not supposed to be real https://t.co/DpVxOSqJ4M
1622739987031552002,2023-02-06 23:32:16+00:00,"The worst offender in US government censorship &amp; media manipulation is an obscure agency called GEC
https://t.co/z6h5975anw"
1622668136834113563,2023-02-06 18:46:46+00:00,"Hopefully, Starship this year https://t.co/bZalGf1JpB"
1622627861013180417,2023-02-06 16:06:43+00:00,😅 https://t.co/Z1Rxi68xOq
1622316161739247616,2023-02-05 19:28:08+00:00,RT @andst7: Starlink funziona perfettamente. TIM ha numerosi problemi e non funziona in molte zone del paese. È un buon momento per passare…
1622307425226313729,2023-02-05 18:53:25+00:00,Disponibile in Italia! https://t.co/Q1VvqV58aK https://t.co/CbTQCMg7oT
1621997242268766212,2023-02-04 22:20:52+00:00,420
1621996414124310528,2023-02-04 22:17:35+00:00,Actually happened to me https://t.co/TEkak5BcFZ
1621991249254223878,2023-02-04 21:57:03+00:00,Ordered “How to Scam” book months ago but still not arrived. Starting to think it could be … but no I’m sure it’s coming soon.
1621653950947799042,2023-02-03 23:36:45+00:00,"Thank goodness, the wisdom of the people has prevailed!

I am deeply appreciative of the jury’s unanimous finding of innocence in the Tesla 420 take-private case."
1621646853203963906,2023-02-03 23:08:33+00:00,RT @Tesla: Megapack Factory https://t.co/Ffw3KcxoGf
1621544497388875777,2023-02-03 16:21:49+00:00,"Starting today, Twitter will share ad revenue with creators for ads that appear in their reply threads"
1621187697980375040,2023-02-02 16:44:02+00:00,Congrats Falcon &amp; Starlink teams! https://t.co/J5s7zLqRDf
1621184354566406144,2023-02-02 16:30:44+00:00,"In turbulent economic times, be wary of using margin loans to buy stock"
1621072089922011136,2023-02-02 09:04:38+00:00,RT @SpaceX: Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship https://t.co/9a56rWumR1
1620664851663319042,2023-02-01 06:06:25+00:00,Made my account private until tomorrow morning to test whether you see my private tweets more than my public ones
1620566471553470465,2023-01-31 23:35:30+00:00,RT @Tesla: Melt snow &amp; warm your cabin from a ski lift (or anywhere) in a few minutes using the Tesla app https://t.co/uv7SrsUoG9
1620520467722539008,2023-01-31 20:32:41+00:00,Another batch of Starlinks in orbit. These will mostly support high latitude connectivity. https://t.co/bjuLLuQtLT
1620516627254231040,2023-01-31 20:17:26+00:00,"Wind &amp; solar, combined with batteries, will solve sustainable energy for Earth https://t.co/sfsfyoFY6L"
1620498352214532096,2023-01-31 19:04:49+00:00,What the Tesla Giga Nevada factory will look like when finished. https://t.co/0O5U8jRerQ
1620497021416398850,2023-01-31 18:59:31+00:00,"Good meeting with @ThierryBreton regarding EU DSA. The goals of transparency, accountability &amp; accuracy of information are aligned with ours.

@CommunityNotes will be transformational for the latter."
1620254052746690560,2023-01-31 02:54:03+00:00,Just leaving the engine bay of Starship https://t.co/JTnFfNaymh
1620200609344536576,2023-01-30 23:21:41+00:00,RT @SpaceX: Starlink is now available in Nigeria – the first African country to receive service! → https://t.co/slZbTmZmAt
1619899152019906562,2023-01-30 03:23:48+00:00,https://t.co/zXeDTL7LFm
1619773318915313664,2023-01-29 19:03:47+00:00,Ω
1619770090530181120,2023-01-29 18:50:58+00:00,https://t.co/b75ucHAn1w https://t.co/uKeN3Ej1g4
1619768849146187776,2023-01-29 18:46:02+00:00,Disingenuous response from Hamilton 68 regarding their fake claims of Russian interference https://t.co/RZc3j3jJql
1619494703736717317,2023-01-29 00:36:40+00:00,https://t.co/FQWmkUM8yB
1619419638873595905,2023-01-28 19:38:23+00:00,Another major improvement in timeline refresh speed just released – now 10X faster than a few months ago
1619145539802796033,2023-01-28 01:29:13+00:00,"I work all day, then go home &amp; play work simulator"
1619117180599078913,2023-01-27 23:36:32+00:00,"RT @mtaibbi: Instead of tracking how “Russia” influenced American attitudes, Hamilton 68 simply collected a handful of mostly real, mostly…"
1619069893344903172,2023-01-27 20:28:38+00:00,Nothing conveys gravitas better than being called Mr. Tweet 🐥
1619066176113606656,2023-01-27 20:13:51+00:00,So then why do call yourself “The” Associated Press 😂 https://t.co/DPdQYjXfdO
1619062805243777026,2023-01-27 20:00:28+00:00,"RT @mtaibbi: I’m trying to assemble a list of news stories and TV segments pegged to Hamilton 68 and will publish it once done, hopefully t…"
1619059852210503680,2023-01-27 19:48:44+00:00,An American group made false claims about Russian election interference to interfere with American elections https://t.co/Bpej1UOlOw
1619037727307202560,2023-01-27 18:20:49+00:00,Shame on @MSNBC for misleading the public! https://t.co/16VEGTjXnH
1618847291686928385,2023-01-27 05:44:05+00:00,RT @SpaceX: Liftoff! https://t.co/nLJdSIiPZZ
1618826074724634625,2023-01-27 04:19:47+00:00,Twitter is the PvP of social media
1618747157963735040,2023-01-26 23:06:11+00:00,Just met with @SpeakerMcCarthy &amp; @RepJeffries to discuss ensuring that this platform is fair to both parties
1618446608584290306,2023-01-26 03:11:55+00:00,RT @SpaceX: Launch and catch tower destacked Ship 24 from Booster 7 on the orbital pad today ahead of the Booster’s static fire test https:…
1618444845701562370,2023-01-26 03:04:55+00:00,Congrats Tesla California factory team on all-time record production! https://t.co/1aF53hgWgM
1618378967165333504,2023-01-25 22:43:08+00:00,RT @Tesla: Q4 2022 Earnings Call https://t.co/JNL5ovciRJ
1618371072486936578,2023-01-25 22:11:46+00:00,"Changed my name to Mr. Tweet, now Twitter won’t let me change it back 🤣"
1618366388401483777,2023-01-25 21:53:09+00:00,"RT @Tesla: In 2022, we produced &amp; delivered 1.3M+ vehicles 💪 
 
In Q4 we achieved our highest-ever quarterly revenue, operating income &amp; ne…"
1618323939557806080,2023-01-25 19:04:28+00:00,Starship fully loaded with cryogenic propellant https://t.co/GbyEshomft
1618290497453436929,2023-01-25 16:51:35+00:00,RT @Tesla: Full presentation → https://t.co/82uFyKANI8
1618197615715450881,2023-01-25 10:42:30+00:00,"1/2 a 🐝
philosophically
must ipso facto 
1/2 not 🐝"
1618196880479092742,2023-01-25 10:39:35+00:00,🐝 all u can🐝
1618029820553875456,2023-01-24 23:35:45+00:00,"RT @Tesla: Thank you to the Tesla team, our supply chain partners &amp; the local community that helped us get here! https://t.co/k4onev0rQP"
1618029785376260096,2023-01-24 23:35:37+00:00,"RT @Tesla: We've come a long way since we broke ground at Giga Nevada in 2014.

To date, the team there has successfully produced:  
- 7 bi…"
1618029749598851072,2023-01-24 23:35:28+00:00,"RT @Tesla: Today, we’re announcing $3.6B of new investment in Giga Nevada.

- 4M sq ft of new manufacturing footprint
- 3k additional team…"
1617949635326398464,2023-01-24 18:17:07+00:00,"RT @SpaceX: After completing Starship’s first full flight-like wet dress rehearsal, Ship 24 will be destacked from Booster 7 in preparation…"
1617697416517652480,2023-01-24 01:34:54+00:00,RT @SpaceX: Starship completed its first full flight-like wet dress rehearsal at Starbase today. This was the first time an integrated Ship…
1616930908115984384,2023-01-21 22:49:04+00:00,🤗 https://t.co/9q0ZOUa1ZY
1616853475220156417,2023-01-21 17:41:22+00:00,Ads are too frequent on Twitter and too big. Taking steps to address both in coming weeks.
1616724195035197440,2023-01-21 09:07:40+00:00,Je me souviens Pluto 🥹
1616594332907372544,2023-01-21 00:31:38+00:00,"Next Twitter update will remember whether you were on For You (ie recommended), Following or list you made &amp; stop switching you back to recommended tweets"
1616590989145313283,2023-01-21 00:18:21+00:00,"In coming months, Twitter will translate &amp; recommend amazing tweets from people in other countries &amp; cultures"
1616581611847581697,2023-01-20 23:41:05+00:00,"RT @TwitterSupport: For @TwitterBlue subscribers, when you save a new Bookmark, you can still save directly to a folder by holding down the…"
1616577133945688065,2023-01-20 23:23:17+00:00,"Exactly! If companies post interesting or entertaining content, they will gain an audience rapidly. https://t.co/0leAmqueHM"
1616575683878342661,2023-01-20 23:17:32+00:00,RT @Tesla: Track Mode lets you use your Tesla’s instant response &amp; motor torque to feel superhuman on the track—available on Model S Plaid…
1616575625325867013,2023-01-20 23:17:18+00:00,"RT @Tesla: Heat Pump allows us to move heat around to whatever system needs it most, giving Tesla vehicles unmatched efficiency in cold wea…"
1616533691156819968,2023-01-20 20:30:40+00:00,"Major Twitter improvement we just released is that you can now bookmark tweets from tweet details page.

Importantly, bookmarks are *private*, unlike likes. No one other than you can see your bookmarks."
1616531874763116544,2023-01-20 20:23:27+00:00,RT @BillyM2k: @elonmusk oh that’s actually pretty cool! https://t.co/5m3XiMnazJ
1616531077790826497,2023-01-20 20:20:17+00:00,Twitter app update now available on App Store
1616524886201225217,2023-01-20 19:55:41+00:00,"Use pinned Lists to improve your Twitter experience!

1. Tap Lists on your profile page.
2. Create list of accounts to follow.
3. Tap pin icon. 

This allows you to swipe left/right between For You, Following and Lists."
1616511226644951041,2023-01-20 19:01:24+00:00,"RT @CommunityNotes: We are now admitting contributors from the UK 🇬🇧, Ireland 🇮🇪, Australia 🇦🇺 and New Zealand 🇳🇿 — welcome to Community No…"
1616179085507702785,2023-01-19 21:01:35+00:00,"Twitter is arguably already the least wrong source of truth on the Internet, but we obviously still have a long way to go.

Enabling @CommunityNotes to operate at very large scale and providing maximum transparency about how Twitter works are fundamental to building trust."
1616173610259083264,2023-01-19 20:39:50+00:00,"Coming soon are notifications if you’ve replied, liked or retweeted something subsequently corrected by community https://t.co/uBSjJxV7Ww"
1616132412853088257,2023-01-19 17:56:08+00:00,"RT @Tesla: Tesla operates the world’s largest global fast-charging network—40k+ Superchargers in 46 countries, located near amenities &amp; opt…"
1616132332855111681,2023-01-19 17:55:49+00:00,RT @SpaceX: Falcon 9’s first stage has landed on the Of Course I Still Love You droneship https://t.co/2EFQLkXX0k
1616132320490311685,2023-01-19 17:55:46+00:00,RT @SpaceX: Liftoff! https://t.co/71UKeM8LRY
1616026394240356352,2023-01-19 10:54:51+00:00,🛡️ VE RI TAS 🛡️
1615805981723889665,2023-01-18 20:19:00+00:00,Great work by Tesla Team! https://t.co/aTu71lNuCl
1615777094281334784,2023-01-18 18:24:13+00:00,Why did American media go from questioning the State and “speaking truth to power” to doing their bidding?
1615753259972702208,2023-01-18 16:49:31+00:00,The World Economic Forum should control the world
1615748582145150978,2023-01-18 16:30:55+00:00,"Media want to control what you know, which is why citizen journalism is essential https://t.co/cVL6C1VZXm"
1615406697849442304,2023-01-17 17:52:24+00:00,"The party is on!! 🚀 💫 ♥️
https://t.co/zoa3qmcXqC"
1615398789585731587,2023-01-17 17:20:58+00:00,"Companies in general are missing the incredible opportunity that Twitter provides to reach customers. 

Just Tweet interesting things! That’s all it takes. https://t.co/XTzhNNwgt6"
1615397502798409729,2023-01-17 17:15:51+00:00,The Car Aquatic https://t.co/P7KYF8J8HF
1615194151737520128,2023-01-17 03:47:49+00:00,"Trashing accounts that you hate will cause our algorithm to show you more of those accounts, as it is keying off of your interactions.

Basically saying if you love trashing *that* account, then you will probably also love trashing *this* account. Not actually wrong lol."
1614851530016067586,2023-01-16 05:06:21+00:00,Kudos to the BBC for self-labelling its state affiliation
1614794711449079808,2023-01-16 01:20:35+00:00,And that’s how we will land on Mars https://t.co/iSAUrbA0tX
1614775803644116993,2023-01-16 00:05:27+00:00,Falcon Heavy Ascends https://t.co/tXZBbuoyRr
1614761844010528770,2023-01-15 23:09:59+00:00,Instagram makes people depressed &amp; Twitter makes people angry. Which is better?
1614760825914523648,2023-01-15 23:05:56+00:00,RT @SpaceX: Falcon Heavy’s side boosters have landed https://t.co/jzxIbHSfFR
1614757125326262272,2023-01-15 22:51:14+00:00,RT @SpaceX: Watch Falcon Heavy launch the USSF-67 mission to orbit → https://t.co/bJFjLCiTbK  https://t.co/7prulAjJoH
