,0,1,2,3
0,JenniferSertl,2023-02-16 11:59:34+00:00,https://twitter.com/JenniferSertl/status/1626189540678414337,".@PwCUS highlights 11 #ChatGPT &amp; generative #AI security threats 
https://t.co/BgRGrwNxn7 via @VentureBeat #scenarios #risk #digitalethics"
1,JenniferSertl,2023-02-16 11:49:36+00:00,https://twitter.com/JenniferSertl/status/1626187032744628226,"Help, Bing Won’t Stop Declaring Its Love for Me https://t.co/6NQuMcA8ps"
2,JenniferSertl,2023-02-16 08:01:16+00:00,https://twitter.com/JenniferSertl/status/1626129571404709888,"We  enjoyed our conversation w/ The Institute Of Optics @RochesterOptics Dr. Wayne Knox

""My job as a professor is to fuel my students with curiosity &amp; hunger to know how science works. 
My job as an entrepreneur is to make science work in the real world""
https://t.co/ZKvM7GpdGR https://t.co/ce1MdYCY5w"
3,JenniferSertl,2023-02-15 19:17:17+00:00,https://twitter.com/JenniferSertl/status/1625937307403427840,"@mariano_mgv Intangibles need to be tracked and enablement is often under represented.  

Defining customer success matrix is essential but how these KPIs impact the bottom line and profit margin are variable based two things (at least) 1) company maturity 2) company funding/exit strategy"
4,JenniferSertl,2023-02-15 18:17:47+00:00,https://twitter.com/JenniferSertl/status/1625922336313552896,"Take the @PwCUS DEI Survey 
https://t.co/Rf1dhxXzlp HT @bhushansethi1 #FutureofWork please help canvas @ChipConley @TMODOM @jenniferbrown @Koann @AmetaverseA @MrPinkNFT"
5,JenniferSertl,2023-02-15 16:40:18+00:00,https://twitter.com/JenniferSertl/status/1625897801908355074,"Is that legit? That is so cool @tonyfish 

c @psb_dc @LedaGlyptis"
6,JenniferSertl,2023-02-15 16:38:32+00:00,https://twitter.com/JenniferSertl/status/1625897356150419460,I am rarely in @circleoptics pictures. Ping me if you can find me! + 1 @GENIUSNYProgram @MolexConnectors @Qualcomm @thetechgarden  #IoT #Drones and #Robotics (oh my). . .
7,JenniferSertl,2023-02-15 14:56:12+00:00,https://twitter.com/JenniferSertl/status/1625871606978424833,"Congratulations @charlottejapp !

c @circleoptics @GENIUSNYProgram @JohnLiddy"
8,JenniferSertl,2023-02-15 13:49:43+00:00,https://twitter.com/JenniferSertl/status/1625854875388231683,"“As a curator, I tend to express myself best in a series of articles. Here are some old and new articles that strengthen myself of belonging. I hope you find a connection or insight that gives you the kind of jolt good chocolate provides.” — @JenniferSertl https://t.co/hyDjgcTOYd https://t.co/WLHYWLkj7j"
9,JenniferSertl,2023-02-15 04:00:35+00:00,https://twitter.com/JenniferSertl/status/1625706614631038977,"Season II of  @MRocstudio #ThinkBuildLaunch Podcast has begun. 

.@JenniferSertl and Yashwanth Hemaraj @yhemaraj { Benhamou Global Ventures and Arka Venture Labs} talk about how to build a thriving #startup #ecosystemn 

@YouTube 
https://t.co/IIM5R66dwx https://t.co/JNSUrk2Swp"
10,JenniferSertl,2023-02-15 01:50:54+00:00,https://twitter.com/JenniferSertl/status/1625673977929641989,"In Such a Connected World, Why Are We Lonelier Than Ever? https://t.co/wqETkzIjKB #kcm"
11,JenniferSertl,2023-02-15 00:32:32+00:00,https://twitter.com/JenniferSertl/status/1625654254118531072,"An Existential Valentine - with @heathermcgowan @DanielPink @STurkle @CelineSchill  @centerforSDT 
https://t.co/zv40f3PRED 
#FutureofWork #Teams #Leadership #ValentinesDay https://t.co/Q5heztGfTL"
12,JenniferSertl,2023-02-14 23:13:34+00:00,https://twitter.com/JenniferSertl/status/1625634383355957254,Mariana Mazzucato: ‘The McKinseys and the Deloittes have no expertise in the areas that they’re advising in’ https://t.co/JltlsfeSN2 #strategy #contextualintelligence
13,JenniferSertl,2023-02-14 18:46:14+00:00,https://twitter.com/JenniferSertl/status/1625567104970723337,"Valentine's Day is all about relationships. 
Here is a stream I have been curating on #networkeffects  for the past 4 years. 

The relationship I am most concerned about it the relationship between you :: you.  
Often we are unaware how our community impacts our autonomy heart💟"
14,JenniferSertl,2023-02-14 17:59:42+00:00,https://twitter.com/JenniferSertl/status/1625555395950350352,"I just published our @circleoptics @Wefunder update
Read about our @AFWERX award and feature stories including @archangel_im @vertex_optics  @RochesterOptics 
https://t.co/OOq7DrL9VR 
#Wefunder #BCorp #360Imaging #Commercialization https://t.co/tq8g7Ne9YG"
15,JenniferSertl,2023-02-14 16:02:14+00:00,https://twitter.com/JenniferSertl/status/1625525833157812225,"Applications open for @GENIUSNYProgram!  #GENIUSNY is a $3 million business accelerator in #Syracuse, NY focused on uncrewed aerial systems, robotics and big data startups https://t.co/i1wVs3S0V5

It is a great ecosystem and community. @circleoptics was part of Cohort #5 https://t.co/o9Ii4tfdWZ"
16,JenniferSertl,2023-02-14 15:36:27+00:00,https://twitter.com/JenniferSertl/status/1625519345685102594,The Next Generation Of Large Language Models via @forbes https://t.co/CxJbQkuoye
17,JenniferSertl,2023-02-14 10:09:15+00:00,https://twitter.com/JenniferSertl/status/1625437003671126021,".@CircleOptics was founded day one on the belief that technology has the power to  enhance and further the human experience for the better. 
We are a #BCorp to signal how we value our ecosystem: including the planet,shareholders, investors,employees &amp; engineers across the globe. https://t.co/97WhgAqpY6"
18,JenniferSertl,2023-02-13 15:57:50+00:00,https://twitter.com/JenniferSertl/status/1625162337639403522,"This is such a great effort + 1 @john_kucko 

c @GreaterROC @RochesterChambr @BobDuffyROC @VisitRochester @CityRochesterNY @RochesterRotary"
19,JenniferSertl,2023-02-13 15:29:46+00:00,https://twitter.com/JenniferSertl/status/1625155276843220992,"How @Twitter changed the world in 25 Tweets 
https://t.co/WgFnZlHNld 

Perhaps we could all create a thread with our perception of the most significant tweets? 

#Networkeffects"
20,JenniferSertl,2023-02-13 12:01:51+00:00,https://twitter.com/JenniferSertl/status/1625102951952818177,"360-degree imaging is part of everyday life. @circleoptics technology is designed to accelerate the delivery of life-saving resources, ensure aerospace safety, enhance surveillance capabilities for protection &amp;  increase  #immersiveexperience

Learn more https://t.co/w9X20qdMbb https://t.co/pgOripHFJY"
21,JenniferSertl,2023-02-12 22:00:52+00:00,https://twitter.com/JenniferSertl/status/1624891310871044098,"Dr. Wayne Knox @RochesterOptics in conversation with @circleoptics #Research #Innovation &amp; Inspiration 
.
"" Lots of people have ideas; the magic is proving the ideas work.""

https://t.co/ZKvM7GpdGR

#innovation #optics #expertise @UofR @GreaterROC"
22,JenniferSertl,2023-02-12 22:00:48+00:00,https://twitter.com/JenniferSertl/status/1624891297436692481,"360° Pulse Monthly - February 2023 https://t.co/xtJHieLsWO via @circleoptics @JenniferSertl 
#360imaging #Wefunder #Innovation #TeamCircle"
23,JenniferSertl,2023-02-12 18:01:39+00:00,https://twitter.com/JenniferSertl/status/1624831109614735364,"I had a great conversation with @archangelim CEO Dan Sola on  @circleoptics 360° Pulse #Podcast

@ApplePodcasts 
https://t.co/9778B6Vp7K

@Spotify 
https://t.co/hoRCkSIuOp

@YouTube 
https://t.co/I9ikjXs18R

#hardware #sofware #AI #360imaging #UAVs @GENIUSNYProgram @AUVSI"
24,JenniferSertl,2023-02-12 05:07:30+00:00,https://twitter.com/JenniferSertl/status/1624636289952743424,@sandymaxey @cognitivepolicy We will have our turn sooner than later! @sandymaxey ❤️
25,JenniferSertl,2023-02-11 23:03:20+00:00,https://twitter.com/JenniferSertl/status/1624544643101732866,.@cognitivepolicy is in #GreaterRoc + 1 @davidhodgson @annbadillo @ContChange @jonhusband @Kevindoylejones @thrivability @NurtureGirl ❤️
26,JenniferSertl,2023-02-11 17:42:19+00:00,https://twitter.com/JenniferSertl/status/1624463856658485248,"If AI chatbots really are the future of the internet, the most vital skill of the 21st century could be effectively talking to machines. @cwarzel reports on the emergent skill of writing AI prompts: https://t.co/cVTciz8Qt2"
27,JenniferSertl,2023-02-11 15:07:50+00:00,https://twitter.com/JenniferSertl/status/1624424981370138624,"For the past year I have been writing &amp; curating stories for @circleoptics. 

You can read the best of the best here at 360° Pulse Magazine! 
https://t.co/GUHO9LYBYM
c @GENIUSNYProgram @LuminateROC @nextcorps @GRERochesterBiz @AUVSI @RochesterChambr @PhotonicsWest #CircleOptics https://t.co/4dJ6TH84CO"
28,JenniferSertl,2023-02-11 12:46:51+00:00,https://twitter.com/JenniferSertl/status/1624389503484891140,The 5 Love Languages at 30 https://t.co/iO42zcua3R
29,JenniferSertl,2023-02-10 22:01:37+00:00,https://twitter.com/JenniferSertl/status/1624166725628354588,".@circleoptics has a team of extraordinary engineers w/ over 200 patents collectively. 

What makes this team so unique?
#KnowHow
#Synergy
#Innovation

https://t.co/DPSKtAZGBr

#360Imaging 
#panoramicview 
#hardware 
#innovation https://t.co/U2qxVpYNvR"
30,JenniferSertl,2023-02-10 14:03:42+00:00,https://twitter.com/JenniferSertl/status/1624046452635844612,"360-degree imaging is part of everyday life. @circleoptics technology is designed to accelerate the delivery of life-saving resources, ensure aerospace safety, enhance surveillance capabilities for protection &amp;  increase  #immersiveexperience

Learn more https://t.co/w9X20qdMbb https://t.co/0jiUAV8H7y"
31,JenniferSertl,2023-02-10 01:19:03+00:00,https://twitter.com/JenniferSertl/status/1623854021667655682,Synthpop Duo The Heroic Enthusiasts Debut Video for “Empty Space” https://t.co/TFgOyShdGD via @postpunkzine + 1 @TheHeroicEnt with personal fiend James Tabbi c @richardblade
32,JenniferSertl,2023-02-09 20:46:24+00:00,https://twitter.com/JenniferSertl/status/1623785409628045314,ChatGPT Is a Blurry JPEG of the Web https://t.co/9wxkVKEZca via @NewYorker #ChatGPT
33,JenniferSertl,2023-02-09 19:49:25+00:00,https://twitter.com/JenniferSertl/status/1623771069168353287,"@ChrisSantosMix Hey Chris! I just got to interview Garrett Brown for @circleoptics #360Pulse #Podcast I hope you enjoy the conversation. It is a masterclass in #innovation

@YouTube
 https://t.co/hrAIXKrzsS"
34,JenniferSertl,2023-02-09 19:47:18+00:00,https://twitter.com/JenniferSertl/status/1623770536097587205,"@BehindtheCB There is a great Stanley Kubrick story in my most recent conversation with Steadicam inventor - Garrett Brown. I hope you will take a listen

@YouTube
 https://t.co/hrAIXKrzsS"
35,JenniferSertl,2023-02-09 08:06:09+00:00,https://twitter.com/JenniferSertl/status/1623594083385065473,"Hermès Defeats MetaBirkins in the First NFT Trademark Trial / excellent reporting @IsaiahPoritz 
https://t.co/KAL5HdkcZ7 
c @MrPinkNFT @AmetaverseA @shiralazar @ZK85NFT @psb_dc #governance #trademark"
36,JenniferSertl,2023-02-09 02:44:54+00:00,https://twitter.com/JenniferSertl/status/1623513241543483394,"Some irony here 
https://t.co/nShD8Xb5lr"
